artifact,prop_min,node_id_min,prop_max,node_id_max,prop_mean
artifact168,468,node1,468,node3,468
artifact169,469,node1,469,node3,469
artifact17,317,node1,317,node3,317
artifact170,470,node1,470,node3,470
artifact171,471,node1,471,node3,471
artifact172,472,node1,472,node3,472
artifact173,473,node1,473,node3,473
artifact174,474,node1,474,node3,474
artifact175,475,node1,475,node3,475
artifact176,476,node1,476,node3,476
artifact177,477,node1,477,node3,477
artifact178,478,node1,478,node3,478
artifact179,479,node1,479,node3,479
artifact18,318,node1,318,node3,318
artifact180,480,node1,480,node3,480
artifact181,481,node1,481,node3,481
artifact182,482,node1,482,node3,482
artifact183,483,node1,483,node3,483
artifact184,484,node1,484,node3,484
artifact185,485,node1,485,node3,485
artifact186,486,node1,486,node3,486
artifact187,487,node1,487,node3,487
artifact188,488,node1,488,node3,488
artifact189,489,node1,489,node3,489
artifact19,319,node1,319,node3,319
artifact190,490,node1,490,node3,490
artifact191,491,node1,491,node3,491
artifact192,492,node1,492,node3,492
artifact193,493,node1,493,node3,493
artifact194,494,node1,494,node3,494
artifact195,495,node1,495,node3,495
artifact196,496,node1,496,node3,496
artifact197,497,node1,497,node3,497
artifact198,498,node1,498,node3,498
artifact199,499,node1,499,node3,499
artifact2,302,node1,302,node3,302
artifact20,320,node1,320,node3,320
artifact200,500,node1,500,node3,500
artifact201,501,node1,501,node3,501
artifact202,502,node1,502,node3,502
artifact203,503,node1,503,node3,503
artifact204,504,node1,504,node3,504
artifact205,505,node1,505,node3,505
artifact206,506,node1,506,node3,506
artifact207,507,node1,507,node3,507
artifact208,508,node1,508,node3,508
artifact209,509,node1,509,node3,509
artifact21,321,node1,321,node3,321
artifact210,510,node1,510,node3,510
artifact211,511,node1,511,node3,511
artifact212,512,node1,512,node3,512
artifact213,513,node1,513,node3,513
artifact214,514,node1,514,node3,514
artifact215,515,node1,515,node3,515
artifact216,516,node1,516,node3,516
artifact217,517,node1,517,node3,517
artifact218,518,node1,518,node3,518
artifact219,519,node1,519,node3,519
artifact22,322,node1,322,node3,322
artifact220,520,node1,520,node3,520
artifact221,521,node1,521,node3,521
artifact222,522,node1,522,node3,522
artifact223,523,node1,523,node3,523
artifact224,524,node1,524,node3,524
artifact225,525,node1,525,node3,525
artifact226,526,node1,526,node3,526
artifact227,527,node1,527,node3,527
artifact228,528,node1,528,node3,528
artifact229,529,node1,529,node3,529
artifact23,323,node1,323,node3,323
artifact230,530,node1,530,node3,530
artifact231,531,node1,531,node3,531
artifact232,532,node1,532,node3,532
artifact233,533,node1,533,node3,533
artifact234,534,node1,534,node3,534
artifact235,535,node1,535,node3,535
artifact236,536,node1,536,node3,536
artifact237,537,node1,537,node3,537
artifact238,538,node1,538,node3,538
artifact239,539,node1,539,node3,539
artifact24,324,node1,324,node3,324
artifact240,540,node1,540,node3,540
artifact241,541,node1,541,node3,541
artifact242,542,node1,542,node3,542
artifact243,543,node1,543,node3,543
artifact244,544,node1,544,node3,544
artifact245,545,node1,545,node3,545
artifact246,546,node1,546,node3,546
artifact247,547,node1,547,node3,547
artifact248,548,node1,548,node3,548
artifact249,549,node1,549,node3,549
artifact25,325,node1,325,node3,325
artifact250,550,node1,550,node3,550
artifact251,551,node1,551,node3,551
artifact252,552,node1,552,node3,552
artifact253,553,node1,553,node3,553
artifact254,554,node1,554,node3,554
artifact255,555,node1,555,node3,555
artifact256,556,node1,556,node3,556
artifact257,557,node1,557,node3,557
artifact258,558,node1,558,node3,558
artifact259,559,node1,559,node3,559
artifact26,326,node1,326,node3,326
artifact260,560,node1,560,node3,560
artifact261,561,node1,561,node3,561
artifact262,562,node1,562,node3,562
artifact263,563,node1,563,node3,563
artifact264,564,node1,564,node3,564
artifact265,565,node1,565,node3,565
artifact266,566,node1,566,node3,566
artifact267,567,node1,567,node3,567
artifact268,568,node1,568,node3,568
artifact269,569,node1,569,node3,569
artifact27,327,node1,327,node3,327
artifact270,570,node1,570,node3,570
artifact271,571,node1,571,node3,571
artifact272,572,node1,572,node3,572
artifact273,573,node1,573,node3,573
artifact274,574,node1,574,node3,574
artifact275,575,node1,575,node3,575
artifact276,576,node1,576,node3,576
artifact277,577,node1,577,node3,577
artifact278,578,node1,578,node3,578
artifact279,579,node1,579,node3,579
artifact28,328,node1,328,node3,328
artifact280,580,node1,580,node3,580
artifact281,581,node1,581,node3,581
artifact282,582,node1,582,node3,582
artifact283,583,node1,583,node3,583
artifact284,584,node1,584,node3,584
artifact285,585,node1,585,node3,585
artifact286,586,node1,586,node3,586
artifact287,587,node1,587,node3,587
artifact288,588,node1,588,node3,588
artifact289,589,node1,589,node3,589
artifact29,329,node1,329,node3,329
artifact290,590,node1,590,node3,590
artifact291,591,node1,591,node3,591
artifact292,592,node1,592,node3,592
artifact293,593,node1,593,node3,593
artifact294,594,node1,594,node3,594
artifact295,595,node1,595,node3,595
artifact296,596,node1,596,node3,596
artifact297,597,node1,597,node3,597
artifact298,598,node1,598,node3,598
artifact299,599,node1,599,node3,599
artifact3,303,node1,303,node3,303
artifact30,330,node1,330,node3,330
artifact300,600,node1,600,node3,600
artifact301,601,node1,601,node3,601
artifact302,602,node1,602,node3,602
artifact303,603,node1,603,node3,603
artifact304,604,node1,604,node3,604
artifact305,605,node1,605,node3,605
artifact306,606,node1,606,node3,606
artifact307,607,node1,607,node3,607
artifact308,608,node1,608,node3,608
artifact309,609,node1,609,node3,609
artifact31,331,node1,331,node3,331
artifact310,610,node1,610,node3,610
artifact311,611,node1,611,node3,611
artifact312,612,node1,612,node3,612
artifact313,613,node1,613,node3,613
artifact314,614,node1,614,node3,614
artifact315,615,node1,615,node3,615
artifact316,616,node1,616,node3,616
artifact317,617,node1,617,node3,617
artifact318,618,node1,618,node3,618
artifact319,619,node1,619,node3,619
artifact32,332,node1,332,node3,332
artifact320,620,node1,620,node3,620
artifact321,621,node1,621,node3,621
artifact322,622,node1,622,node3,622
artifact323,623,node1,623,node3,623
artifact324,624,node1,624,node3,624
artifact325,625,node1,625,node3,625
artifact326,626,node1,626,node3,626
artifact327,627,node1,627,node3,627
artifact328,628,node1,628,node3,628
artifact329,629,node1,629,node3,629
artifact33,333,node1,333,node3,333
artifact330,630,node1,630,node3,630
artifact331,631,node1,631,node3,631
artifact332,632,node1,632,node3,632
artifact333,633,node1,633,node3,633
artifact334,634,node1,634,node3,634
artifact335,635,node1,635,node3,635
artifact336,636,node1,636,node3,636
artifact337,637,node1,637,node3,637
artifact338,638,node1,638,node3,638
artifact339,639,node1,639,node3,639
artifact34,334,node1,334,node3,334
artifact340,640,node1,640,node3,640
artifact341,641,node1,641,node3,641
artifact342,642,node1,642,node3,642
artifact343,643,node1,643,node3,643
artifact344,644,node1,644,node3,644
artifact345,645,node1,645,node3,645
artifact346,646,node1,646,node3,646
artifact347,647,node1,647,node3,647
artifact348,648,node1,648,node3,648
artifact349,649,node1,649,node3,649
artifact35,335,node1,335,node3,335
artifact350,650,node1,650,node3,650
artifact351,651,node1,651,node3,651
artifact352,652,node1,652,node3,652
artifact353,653,node1,653,node3,653
artifact354,654,node1,654,node3,654
artifact355,655,node1,655,node3,655
artifact356,656,node1,656,node3,656
artifact357,657,node1,657,node3,657
artifact358,658,node1,658,node3,658
artifact359,659,node1,659,node3,659
artifact36,336,node1,336,node3,336
artifact360,660,node1,660,node3,660
artifact361,661,node1,661,node3,661
artifact362,662,node1,662,node3,662
artifact363,663,node1,663,node3,663
artifact364,664,node1,664,node3,664
artifact365,665,node1,665,node3,665
artifact366,666,node1,666,node3,666
artifact367,667,node1,667,node3,667
artifact368,668,node1,668,node3,668
artifact369,669,node1,669,node3,669
artifact37,337,node1,337,node3,337
artifact370,670,node1,670,node3,670
artifact371,671,node1,671,node3,671
artifact372,672,node1,672,node3,672
artifact373,673,node1,673,node3,673
artifact374,674,node1,674,node3,674
artifact375,675,node1,675,node3,675
artifact376,676,node1,676,node3,676
artifact377,677,node1,677,node3,677
artifact378,678,node1,678,node3,678
artifact379,679,node1,679,node3,679
artifact38,338,node1,338,node3,338
artifact380,680,node1,680,node3,680
artifact381,681,node1,681,node3,681
artifact382,682,node1,682,node3,682
artifact383,683,node1,683,node3,683
artifact384,684,node1,684,node3,684
artifact385,685,node1,685,node3,685
artifact386,686,node1,686,node3,686
artifact387,687,node1,687,node3,687
artifact388,688,node1,688,node3,688
artifact389,689,node1,689,node3,689
artifact39,339,node1,339,node3,339
artifact390,690,node1,690,node3,690
artifact391,691,node1,691,node3,691
artifact392,692,node1,692,node3,692
artifact393,693,node1,693,node3,693
artifact394,694,node1,694,node3,694
artifact395,695,node1,695,node3,695
artifact396,696,node1,696,node3,696
artifact397,697,node1,697,node3,697
artifact398,698,node1,698,node3,698
artifact399,699,node1,699,node3,699
artifact4,304,node1,304,node3,304
artifact40,340,node1,340,node3,340
artifact400,700,node1,700,node3,700
artifact401,701,node1,701,node3,701
artifact402,702,node1,702,node3,702
artifact403,703,node1,703,node3,703
artifact404,704,node1,704,node3,704
artifact405,705,node1,705,node3,705
artifact406,706,node1,706,node3,706
artifact407,707,node1,707,node3,707
artifact408,708,node1,708,node3,708
artifact409,709,node1,709,node3,709
artifact41,341,node1,341,node3,341
artifact410,710,node1,710,node3,710
artifact411,711,node1,711,node3,711
artifact412,712,node1,712,node3,712
artifact413,713,node1,713,node3,713
artifact414,714,node1,714,node3,714
artifact415,715,node1,715,node3,715
artifact416,716,node1,716,node3,716
artifact417,717,node1,717,node3,717
artifact418,718,node1,718,node3,718
artifact419,719,node1,719,node3,719
artifact42,342,node1,342,node3,342
artifact420,720,node1,720,node3,720
artifact421,721,node1,721,node3,721
artifact422,722,node1,722,node3,722
artifact423,723,node1,723,node3,723
artifact424,724,node1,724,node3,724
artifact425,725,node1,725,node3,725
artifact426,726,node1,726,node3,726
artifact427,727,node1,727,node3,727
artifact428,728,node1,728,node3,728
artifact429,729,node1,729,node3,729
artifact43,343,node1,343,node3,343
artifact430,730,node1,730,node3,730
artifact431,731,node1,731,node3,731
artifact432,732,node1,732,node3,732
artifact433,733,node1,733,node3,733
artifact434,734,node1,734,node3,734
artifact435,735,node1,735,node3,735
artifact436,736,node1,736,node3,736
artifact437,737,node1,737,node3,737
artifact438,738,node1,738,node3,738
artifact439,739,node1,739,node3,739
artifact44,344,node1,344,node3,344
artifact440,740,node1,740,node3,740
artifact441,741,node1,741,node3,741
artifact442,742,node1,742,node3,742
artifact443,743,node1,743,node3,743
artifact444,744,node1,744,node3,744
artifact445,745,node1,745,node3,745
artifact446,746,node1,746,node3,746
artifact447,747,node1,747,node3,747
artifact448,748,node1,748,node3,748
artifact449,749,node1,749,node3,749
artifact45,345,node1,345,node3,345
artifact450,750,node1,750,node3,750
artifact451,751,node1,751,node3,751
artifact452,752,node1,752,node3,752
artifact453,753,node1,753,node3,753
artifact454,754,node1,754,node3,754
artifact455,755,node1,755,node3,755
artifact456,756,node1,756,node3,756
artifact457,757,node1,757,node3,757
artifact458,758,node1,758,node3,758
artifact459,759,node1,759,node3,759
artifact46,346,node1,346,node3,346
artifact460,760,node1,760,node3,760
artifact461,761,node1,761,node3,761
artifact462,762,node1,762,node3,762
artifact463,763,node1,763,node3,763
artifact464,764,node1,764,node3,764
artifact465,765,node1,765,node3,765
artifact466,766,node1,766,node3,766
artifact467,767,node1,767,node3,767
artifact468,768,node1,768,node3,768
artifact469,769,node1,769,node3,769
artifact47,347,node1,347,node3,347
artifact470,770,node1,770,node3,770
artifact471,771,node1,771,node3,771
artifact472,772,node1,772,node3,772
artifact473,773,node1,773,node3,773
artifact474,774,node1,774,node3,774
artifact475,775,node1,775,node3,775
artifact476,776,node1,776,node3,776
artifact477,777,node1,777,node3,777
artifact478,778,node1,778,node3,778
artifact479,779,node1,779,node3,779
artifact48,348,node1,348,node3,348
artifact480,780,node1,780,node3,780
artifact481,781,node1,781,node3,781
artifact482,782,node1,782,node3,782
artifact483,783,node1,783,node3,783
artifact484,784,node1,784,node3,784
artifact485,785,node1,785,node3,785
artifact486,786,node1,786,node3,786
artifact487,787,node1,787,node3,787
artifact488,788,node1,788,node3,788
artifact489,789,node1,789,node3,789
artifact49,349,node1,349,node3,349
artifact490,790,node1,790,node3,790
artifact491,791,node1,791,node3,791
artifact492,792,node1,792,node3,792
artifact493,793,node1,793,node3,793
artifact494,794,node1,794,node3,794
artifact495,795,node1,795,node3,795
artifact496,796,node1,796,node3,796
artifact497,797,node1,797,node3,797
artifact498,798,node1,798,node3,798
artifact499,799,node1,799,node3,799
artifact5,305,node1,305,node3,305
artifact50,350,node1,350,node3,350
artifact500,800,node1,800,node3,800
artifact501,801,node1,801,node3,801
artifact502,802,node1,802,node3,802
artifact503,803,node1,803,node3,803
artifact504,804,node1,804,node3,804
artifact505,805,node1,805,node3,805
artifact506,806,node1,806,node3,806
artifact507,807,node1,807,node3,807
artifact508,808,node1,808,node3,808
artifact509,809,node1,809,node3,809
artifact51,351,node1,351,node3,351
artifact510,810,node1,810,node3,810
artifact511,811,node1,811,node3,811
artifact512,812,node1,812,node3,812
artifact513,813,node1,813,node3,813
artifact514,814,node1,814,node3,814
artifact515,815,node1,815,node3,815
artifact516,816,node1,816,node3,816
artifact517,817,node1,817,node3,817
artifact518,818,node1,818,node3,818
artifact519,819,node1,819,node3,819
artifact52,352,node1,352,node3,352
artifact520,820,node1,820,node3,820
artifact521,821,node1,821,node3,821
artifact522,822,node1,822,node3,822
artifact523,823,node1,823,node3,823
artifact524,824,node1,824,node3,824
artifact525,825,node1,825,node3,825
artifact526,826,node1,826,node3,826
artifact527,827,node1,827,node3,827
artifact528,828,node1,828,node3,828
artifact529,829,node1,829,node3,829
artifact53,353,node1,353,node3,353
artifact530,830,node1,830,node3,830
artifact531,831,node1,831,node3,831
artifact532,832,node1,832,node3,832
artifact533,833,node1,833,node3,833
artifact534,834,node1,834,node3,834
artifact535,835,node1,835,node3,835
artifact536,836,node1,836,node3,836
artifact537,837,node1,837,node3,837
artifact538,838,node1,838,node3,838
artifact539,839,node1,839,node3,839
artifact54,354,node1,354,node3,354
artifact540,840,node1,840,node3,840
artifact541,841,node1,841,node3,841
artifact542,842,node1,842,node3,842
artifact543,843,node1,843,node3,843
artifact544,844,node1,844,node3,844
artifact545,845,node1,845,node3,845
artifact546,846,node1,846,node3,846
artifact547,847,node1,847,node3,847
artifact548,848,node1,848,node3,848
artifact549,849,node1,849,node3,849
artifact55,355,node1,355,node3,355
artifact550,850,node1,850,node3,850
artifact551,851,node1,851,node3,851
artifact552,852,node1,852,node3,852
artifact553,853,node1,853,node3,853
artifact554,854,node1,854,node3,854
artifact555,855,node1,855,node3,855
artifact556,856,node1,856,node3,856
artifact557,857,node1,857,node3,857
artifact558,858,node1,858,node3,858
artifact559,859,node1,859,node3,859
artifact56,356,node1,356,node3,356
artifact560,860,node1,860,node3,860
artifact561,861,node1,861,node3,861
artifact562,862,node1,862,node3,862
artifact563,863,node1,863,node3,863
artifact564,864,node1,864,node3,864
artifact565,865,node1,865,node3,865
artifact566,866,node1,866,node3,866
artifact567,867,node1,867,node3,867
artifact568,868,node1,868,node3,868
artifact569,869,node1,869,node3,869
artifact57,357,node1,357,node3,357
artifact570,870,node1,870,node3,870
artifact571,871,node1,871,node3,871
artifact572,872,node1,872,node3,872
artifact573,873,node1,873,node3,873
artifact574,874,node1,874,node3,874
artifact575,875,node1,875,node3,875
artifact576,876,node1,876,node3,876
artifact577,877,node1,877,node3,877
artifact578,878,node1,878,node3,878
artifact579,879,node1,879,node3,879
artifact58,358,node1,358,node3,358
artifact580,880,node1,880,node3,880
artifact581,881,node1,881,node3,881
artifact582,882,node1,882,node3,882
artifact583,883,node1,883,node3,883
artifact584,884,node1,884,node3,884
artifact585,885,node1,885,node3,885
artifact586,886,node1,886,node3,886
artifact587,887,node1,887,node3,887
artifact588,888,node1,888,node3,888
artifact589,889,node1,889,node3,889
artifact59,359,node1,359,node3,359
artifact590,890,node1,890,node3,890
artifact591,891,node1,891,node3,891
artifact592,892,node1,892,node3,892
artifact593,893,node1,893,node3,893
artifact594,894,node1,894,node3,894
artifact595,895,node1,895,node3,895
artifact596,896,node1,896,node3,896
artifact597,897,node1,897,node3,897
artifact598,898,node1,898,node3,898
artifact599,899,node1,899,node3,899
artifact6,306,node1,306,node3,306
artifact60,360,node1,360,node3,360
artifact600,900,node1,900,node3,900
artifact601,901,node1,901,node3,901
artifact602,902,node1,902,node3,902
artifact603,903,node1,903,node3,903
artifact604,904,node1,904,node3,904
artifact605,905,node1,905,node3,905
artifact606,906,node1,906,node3,906
artifact607,907,node1,907,node3,907
artifact608,908,node1,908,node3,908
artifact609,909,node1,909,node3,909
artifact61,361,node1,361,node3,361
artifact610,910,node1,910,node3,910
artifact611,911,node1,911,node3,911
artifact612,912,node1,912,node3,912
